cve_ent,entidad,anio,trimestre,periodo,fecha_cierre,indice_shf,var_anual_pct
31,Yucatán,2018,3,2018T3,2018-09-30,109.58,8.66
31,Yucatán,2018,4,2018T4,2018-12-31,111.9,9.52
31,Yucatán,2019,1,2019T1,2019-03-31,114.48,9.19
31,Yucatán,2019,2,2019T2,2019-06-30,117.05,9.3
31,Yucatán,2019,3,2019T3,2019-09-30,119.2,8.78
31,Yucatán,2019,4,2019T4,2019-12-31,120.99,8.12
31,Yucatán,2020,1,2020T1,2020-03-31,123.24,7.65
31,Yucatán,2020,2,2020T2,2020-06-30,124.83,6.65
31,Yucatán,2020,3,2020T3,2020-09-30,126.55,6.17
31,Yucatán,2020,4,2020T4,2020-12-31,129.07,6.68
31,Yucatán,2021,1,2021T1,2021-03-31,132.44,7.47
31,Yucatán,2021,2,2021T2,2021-06-30,135.55,8.59
31,Yucatán,2021,3,2021T3,2021-09-30,137.87,8.95
31,Yucatán,2021,4,2021T4,2021-12-31,139.59,8.15
31,Yucatán,2022,1,2022T1,2022-03-31,142.8,7.82
31,Yucatán,2022,2,2022T2,2022-06-30,147.04,8.48
31,Yucatán,2022,3,2022T3,2022-09-30,151.64,9.99
31,Yucatán,2022,4,2022T4,2022-12-31,154.57,10.73
31,Yucatán,2023,1,2023T1,2023-03-31,159.15,11.45
31,Yucatán,2023,2,2023T2,2023-06-30,163.25,11.02
31,Yucatán,2023,3,2023T3,2023-09-30,166.49,9.79
31,Yucatán,2023,4,2023T4,2023-12-31,169.95,9.95
31,Yucatán,2024,1,2024T1,2024-03-31,174.53,9.66
31,Yucatán,2024,2,2024T2,2024-06-30,178.76,9.5
31,Yucatán,2024,3,2024T3,2024-09-30,183.47,10.2
31,Yucatán,2024,4,2024T4,2024-12-31,187.44,10.29
31,Yucatán,2025,1,2025T1,2025-03-31,193.01,10.59
31,Yucatán,2025,2,2025T2,2025-06-30,199.27,11.47
31,Yucatán,2025,3,2025T3,2025-09-30,204.6,11.52
31,Yucatán,2025,4,2025T4,2025-12-31,209.08,11.55
31,Yucatán,2026,1,2026T1,2026-03-31,213.2,10.46
31,Yucatán,2026,2,2026T2,2026-06-30,216.59,8.69
32,Zacatecas,2005,1,2005T1,2005-03-31,47.34,
32,Zacatecas,2005,2,2005T2,2005-06-30,49.21,
32,Zacatecas,2005,3,2005T3,2005-09-30,50.69,
32,Zacatecas,2005,4,2005T4,2005-12-31,50.78,
32,Zacatecas,2006,1,2006T1,2006-03-31,51.27,8.3
32,Zacatecas,2006,2,2006T2,2006-06-30,53.1,7.9
32,Zacatecas,2006,3,2006T3,2006-09-30,54.26,7.04
32,Zacatecas,2006,4,2006T4,2006-12-31,54.59,7.5
32,Zacatecas,2007,1,2007T1,2007-03-31,54.71,6.71
32,Zacatecas,2007,2,2007T2,2007-06-30,56.68,6.74
32,Zacatecas,2007,3,2007T3,2007-09-30,58.14,7.15
32,Zacatecas,2007,4,2007T4,2007-12-31,58.52,7.2
32,Zacatecas,2008,1,2008T1,2008-03-31,58.03,6.07
32,Zacatecas,2008,2,2008T2,2008-06-30,60.54,6.81
32,Zacatecas,2008,3,2008T3,2008-09-30,62.72,7.88
32,Zacatecas,2008,4,2008T4,2008-12-31,64.54,10.29
32,Zacatecas,2009,1,2009T1,2009-03-31,66.25,14.17
32,Zacatecas,2009,2,2009T2,2009-06-30,66.77,10.29
32,Zacatecas,2009,3,2009T3,2009-09-30,66.98,6.79
32,Zacatecas,2009,4,2009T4,2009-12-31,66.83,3.55
32,Zacatecas,2010,1,2010T1,2010-03-31,66.98,1.1
32,Zacatecas,2010,2,2010T2,2010-06-30,67.84,1.6
32,Zacatecas,2010,3,2010T3,2010-09-30,68.88,2.84
32,Zacatecas,2010,4,2010T4,2010-12-31,69.85,4.52
32,Zacatecas,2011,1,2011T1,2011-03-31,70.92,5.88
32,Zacatecas,2011,2,2011T2,2011-06-30,71.65,5.62
32,Zacatecas,2011,3,2011T3,2011-09-30,72.02,4.56
32,Zacatecas,2011,4,2011T4,2011-12-31,72.1,3.22
32,Zacatecas,2012,1,2012T1,2012-03-31,72.41,2.1
32,Zacatecas,2012,2,2012T2,2012-06-30,73.16,2.11
32,Zacatecas,2012,3,2012T3,2012-09-30,73.86,2.55
32,Zacatecas,2012,4,2012T4,2012-12-31,74.62,3.5
32,Zacatecas,2013,1,2013T1,2013-03-31,76.01,4.97
32,Zacatecas,2013,2,2013T2,2013-06-30,77.27,5.62
32,Zacatecas,2013,3,2013T3,2013-09-30,78.36,6.09
32,Zacatecas,2013,4,2013T4,2013-12-31,78.82,5.63
32,Zacatecas,2014,1,2014T1,2014-03-31,79.76,4.93
32,Zacatecas,2014,2,2014T2,2014-06-30,80.17,3.75
32,Zacatecas,2014,3,2014T3,2014-09-30,80.82,3.14
32,Zacatecas,2014,4,2014T4,2014-12-31,82.13,4.2
32,Zacatecas,2015,1,2015T1,2015-03-31,83.54,4.74
32,Zacatecas,2015,2,2015T2,2015-06-30,86.49,7.88
32,Zacatecas,2015,3,2015T3,2015-09-30,89.04,10.17
32,Zacatecas,2015,4,2015T4,2015-12-31,89.86,9.41
32,Zacatecas,2016,1,2016T1,2016-03-31,90.99,8.92
32,Zacatecas,2016,2,2016T2,2016-06-30,92.67,7.15
32,Zacatecas,2016,3,2016T3,2016-09-30,94.06,5.64
32,Zacatecas,2016,4,2016T4,2016-12-31,95.01,5.73
32,Zacatecas,2017,1,2017T1,2017-03-31,97.46,7.11
32,Zacatecas,2017,2,2017T2,2017-06-30,99.26,7.11
32,Zacatecas,2017,3,2017T3,2017-09-30,100.83,7.2
32,Zacatecas,2017,4,2017T4,2017-12-31,102.45,7.83
32,Zacatecas,2018,1,2018T1,2018-03-31,105.05,7.79
32,Zacatecas,2018,2,2018T2,2018-06-30,107.24,8.04
32,Zacatecas,2018,3,2018T3,2018-09-30,109.44,8.54
32,Zacatecas,2018,4,2018T4,2018-12-31,111.42,8.76
32,Zacatecas,2019,1,2019T1,2019-03-31,113.82,8.35
32,Zacatecas,2019,2,2019T2,2019-06-30,116.11,8.27
32,Zacatecas,2019,3,2019T3,2019-09-30,117.91,7.74
32,Zacatecas,2019,4,2019T4,2019-12-31,119.17,6.96
32,Zacatecas,2020,1,2020T1,2020-03-31,121.05,6.35
32,Zacatecas,2020,2,2020T2,2020-06-30,122.17,5.22
32,Zacatecas,2020,3,2020T3,2020-09-30,123.42,4.67
32,Zacatecas,2020,4,2020T4,2020-12-31,125.27,5.12
32,Zacatecas,2021,1,2021T1,2021-03-31,128.07,5.8
32,Zacatecas,2021,2,2021T2,2021-06-30,129.94,6.36
32,Zacatecas,2021,3,2021T3,2021-09-30,130.51,5.74
32,Zacatecas,2021,4,2021T4,2021-12-31,130.55,4.21
32,Zacatecas,2022,1,2022T1,2022-03-31,132.72,3.63
32,Zacatecas,2022,2,2022T2,2022-06-30,136.37,4.95
32,Zacatecas,2022,3,2022T3,2022-09-30,140.71,7.82
32,Zacatecas,2022,4,2022T4,2022-12-31,144.36,10.58
32,Zacatecas,2023,1,2023T1,2023-03-31,147.89,11.43
32,Zacatecas,2023,2,2023T2,2023-06-30,149.19,9.4
32,Zacatecas,2023,3,2023T3,2023-09-30,150.22,6.76
32,Zacatecas,2023,4,2023T4,2023-12-31,151.89,5.22
32,Zacatecas,2024,1,2024T1,2024-03-31,156.08,5.54
32,Zacatecas,2024,2,2024T2,2024-06-30,160.6,7.65
32,Zacatecas,2024,3,2024T3,2024-09-30,164.89,9.77
32,Zacatecas,2024,4,2024T4,2024-12-31,168.1,10.67
32,Zacatecas,2025,1,2025T1,2025-03-31,171.1,9.62
32,Zacatecas,2025,2,2025T2,2025-06-30,173.78,8.21
32,Zacatecas,2025,3,2025T3,2025-09-30,176.02,6.75
32,Zacatecas,2025,4,2025T4,2025-12-31,177.4,5.53
32,Zacatecas,2026,1,2026T1,2026-03-31,180.57,5.53
32,Zacatecas,2026,2,2026T2,2026-06-30,184.42,6.12
